# Pass B, proposal A — bottom-up clustering of the Pass A predicament phrases.
# One row per DISTINCT phrase. key = the N2 normalisation used to join back to the readings
# (NFKD, diacritics stripped, lowercased, non-alphanumerics to space, a/an/the dropped, word
# order preserved). surface = one film's actual wording, kept so the row is readable.
# Every assignment here was made by reading the phrase. No string similarity, no vectors,
# no stemming, no Jaccard. Phrases absent from this file are "none of these" and are listed
# in pipeline/out/predicates-propA.json under unclustered.
# predicateId	axis	roles	label	key	surface
mourning-is-performed-for-others	death	mourning,audience	Grief is staged for an audience that requires it	stranger is paid to play mourner	a stranger is paid to play the mourner
old-love-reopened-too-late	bond	returning,waited	An old love is reopened after the time for it has passed	man returns to face from childhood	a man returns to a face from childhood
old-love-reopened-too-late	bond	returning,waited	An old love is reopened after the time for it has passed	man returns to love he lost	a man returns to the love he lost
old-love-reopened-too-late	bond	returning,waited	An old love is reopened after the time for it has passed	former lover returns to claim him	a former lover returns to claim him
old-love-reopened-too-late	bond	returning,waited	An old love is reopened after the time for it has passed	man returns to woman he abandoned	a man returns to a woman he abandoned
old-love-reopened-too-late	bond	returning,waited	An old love is reopened after the time for it has passed	old lover tries to rekindle what ended	an old lover tries to rekindle what ended
old-love-reopened-too-late	bond	returning,waited	An old love is reopened after the time for it has passed	old lovers meet again after many years apart	old lovers meet again after many years apart
old-love-reopened-too-late	bond	returning,waited	An old love is reopened after the time for it has passed	old lovers try to resume interrupted life	old lovers try to resume an interrupted life
old-love-reopened-too-late	bond	returning,waited	An old love is reopened after the time for it has passed	one returns too late to be taken back	one returns too late to be taken back
old-love-reopened-too-late	bond	returning,waited	An old love is reopened after the time for it has passed	reconciliation is attempted too late	a reconciliation is attempted too late
old-love-reopened-too-late	bond	returning,waited	An old love is reopened after the time for it has passed	someone returns to love left long ago	someone returns to a love left long ago
old-love-reopened-too-late	bond	returning,waited	An old love is reopened after the time for it has passed	two ruined people meet again by chance	two ruined people meet again by chance
one-accepts-ruin-to-save-another	exchange	sacrificing,spared	Someone takes the harm so that another does not	one must be ruined to save child	one must be ruined to save a child
one-accepts-ruin-to-save-another	exchange	sacrificing,spared	Someone takes the harm so that another does not	man is punished for defending another	a man is punished for defending another
one-accepts-ruin-to-save-another	exchange	sacrificing,spared	Someone takes the harm so that another does not	man tries to stay decent inside cruelty	a man tries to stay decent inside cruelty
one-accepts-ruin-to-save-another	exchange	sacrificing,spared	Someone takes the harm so that another does not	one accepts damnation to save another	one accepts damnation to save another
one-accepts-ruin-to-save-another	exchange	sacrificing,spared	Someone takes the harm so that another does not	one is freed by another s suffering	one is freed by another's suffering
one-accepts-ruin-to-save-another	exchange	sacrificing,spared	Someone takes the harm so that another does not	one is sacrificed so another may rise	one is sacrificed so another may rise
one-accepts-ruin-to-save-another	exchange	sacrificing,spared	Someone takes the harm so that another does not	one man accepts punishment to save another	one man accepts punishment to save another
one-accepts-ruin-to-save-another	exchange	sacrificing,spared	Someone takes the harm so that another does not	parent leaves safety to save child	a parent leaves safety to save the child
one-accepts-ruin-to-save-another	exchange	sacrificing,spared	Someone takes the harm so that another does not	punished for thing done to save another	punished for the thing done to save another
one-accepts-ruin-to-save-another	exchange	sacrificing,spared	Someone takes the harm so that another does not	sacrifice is made with no one watching	a sacrifice is made with no one watching
one-accepts-ruin-to-save-another	exchange	sacrificing,spared	Someone takes the harm so that another does not	shielding weak brings punishment upon protector	shielding the weak brings punishment upon the protector
one-cannot-clear-ones-own-name	truth	accused,disbelieving	There is no way to prove the truth about oneself	one cannot prove truth about oneself	one cannot prove the truth about oneself
one-cannot-clear-ones-own-name	truth	accused,disbelieving	There is no way to prove the truth about oneself	man is judged by everyone he wronged	a man is judged by everyone he wronged
one-cannot-clear-ones-own-name	truth	accused,disbelieving	There is no way to prove the truth about oneself	man is thought coward wrongly	a man is thought a coward wrongly
one-cannot-clear-ones-own-name	truth	accused,disbelieving	There is no way to prove the truth about oneself	man refuses to clear his own name	a man refuses to clear his own name
one-cannot-clear-ones-own-name	truth	accused,disbelieving	There is no way to prove the truth about oneself	someone is punished for what he cannot explain	someone is punished for what he cannot explain
one-dies-in-another-mans-place	death	dying,spared	The death lands on the person who was standing nearby	bystander dies in another man s place	a bystander dies in another man's place
one-dies-in-another-mans-place	death	dying,spared	The death lands on the person who was standing nearby	escape is paid for with life	an escape is paid for with a life
